run_id,version,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,risk_reward_at_open,heat_pips,mae_pips,mfe_pips,duration_minutes,profit_pips,r_multiple,soft_exit_saved,soft_exit_outcome,m5_prev_open,m5_prev_high,m5_prev_low,m5_prev_close,m5_prev_volume,m5_last_open,m5_last_high,m5_last_low,m5_last_close,m5_last_volume,m5_close_open,m5_close_high,m5_close_low,m5_close_close,m5_close_volume,m15_ema20,m15_ema50,m15_ema200,m15_rsi,m15_macd_hist,m15_atr,m15_trend,h1_ema20,h1_ema50,h1_ema200,h1_rsi,h1_macd_hist,h1_atr,h1_trend,close_m15_ema20,close_m15_ema50,close_m15_ema200,close_m15_rsi,close_m15_macd_hist,close_m15_atr,close_m15_trend,close_h1_ema20,close_h1_ema50,close_h1_ema200,close_h1_rsi,close_h1_macd_hist,close_h1_atr,close_h1_trend
grid_20251108T163755,1,GBPUSD-2025-10-06T09:40:00.000Z-24,GBPUSD,SELL,2025-10-06T09:40:00.000Z,1.34257,2025-10-06T12:00:00.000Z,1.34264,1.34386,1.34102,soft_exit,1.2,12.6,12.6,8.5,140,-0.7,-0.05,1,SL,1.34353,1.34371,1.34333,1.34333,,1.34335,1.34335,1.34257,1.34257,,1.34237,1.34295,1.34237,1.34264,,1.34384,1.3442,1.34561,38.88,-0.0002,0.00106,bearish,1.34505,1.34548,1.3439,41.01,-0.0002,0.00157,bearish,1.34325,1.34378,1.34536,49.12,0,0.00085,bearish,1.34451,1.34519,1.34378,43.99,-0.0002,0.00138,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T10:00:00.000Z-25,GBPUSD,SELL,2025-10-06T10:00:00.000Z,1.34306,2025-10-06T11:00:00.000Z,1.34196,1.34398,1.34196,hard_tp,1.2,7,7,13.4,60,11.04,1.2,0,,1.34365,1.34383,1.34365,1.34374,,1.34363,1.34363,1.34306,1.34306,,1.34232,1.34232,1.34172,1.34187,,1.34373,1.34413,1.34556,42.37,-0.0001,0.00114,bearish,1.34482,1.34536,1.34386,36.18,-0.0003,0.00162,bearish,1.34346,1.34395,1.34546,41.43,-0.0001,0.00099,bearish,1.34459,1.34525,1.34381,35.37,-0.0003,0.00168,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T10:55:00.000Z-26,GBPUSD,SELL,2025-10-06T10:55:00.000Z,1.34264,2025-10-06T12:00:00.000Z,1.34264,1.34377,1.34128,soft_exit,1.2,4.9,4.9,9.2,65,0,0,1,SL,1.34326,1.34353,1.34326,1.34329,,1.34324,1.34324,1.34241,1.34264,,1.34237,1.34295,1.34237,1.34264,,1.34357,1.34402,1.34549,42.7,0,0.00108,bearish,1.34482,1.34536,1.34386,36.18,-0.0003,0.00162,bearish,1.34325,1.34378,1.34536,49.12,0,0.00085,bearish,1.34451,1.34519,1.34378,43.99,-0.0002,0.00138,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T11:00:00.000Z-27,GBPUSD,SELL,2025-10-06T11:00:00.000Z,1.34187,2025-10-06T12:00:00.000Z,1.34264,1.34368,1.3397,soft_exit,1.2,12.6,12.6,0,60,-7.7,-0.43,1,SL,1.34324,1.34324,1.34241,1.34264,,1.34232,1.34232,1.34172,1.34187,,1.34237,1.34295,1.34237,1.34264,,1.34346,1.34395,1.34546,41.43,-0.0001,0.00099,bearish,1.34459,1.34525,1.34381,35.37,-0.0003,0.00168,bearish,1.34325,1.34378,1.34536,49.12,0,0.00085,bearish,1.34451,1.34519,1.34378,43.99,-0.0002,0.00138,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T11:40:00.000Z-28,GBPUSD,SELL,2025-10-06T11:40:00.000Z,1.34268,2025-10-06T12:00:00.000Z,1.34264,1.34328,1.34196,soft_exit,1.2,3.4,3.4,3.1,20,0.4,0.07,1,SL,1.34308,1.34313,1.34291,1.34304,,1.34304,1.34304,1.34268,1.34268,,1.34237,1.34295,1.34237,1.34264,,1.34333,1.34386,1.34541,43.61,0,0.00086,bearish,1.34459,1.34525,1.34381,35.37,-0.0003,0.00168,bearish,1.34325,1.34378,1.34536,49.12,0,0.00085,bearish,1.34451,1.34519,1.34378,43.99,-0.0002,0.00138,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T17:00:00.000Z-29,GBPUSD,BUY,2025-10-06T17:00:00.000Z,1.34784,2025-10-06T18:30:00.000Z,1.34853,1.34698,1.34887,soft_exit,1.2,0.6,0.6,8.9,90,6.9,0.8,0,TP,1.34738,1.34755,1.34738,1.34755,,1.34764,1.34784,1.34764,1.34784,,1.34845,1.34858,1.34845,1.34853,,1.34648,1.34537,1.34521,68.56,0,0.00061,bullish,1.34573,1.34562,1.34376,63.03,0.0005,0.00162,bullish,1.34732,1.346,1.34522,67.64,0,0.00045,bullish,1.34598,1.34573,1.34377,62.5,0.0005,0.00161,bullish
grid_20251108T163755,1,GBPUSD-2025-10-06T17:55:00.000Z-30,GBPUSD,BUY,2025-10-06T17:55:00.000Z,1.3484,2025-10-06T18:30:00.000Z,1.34853,1.34763,1.34932,soft_exit,1.2,2.2,2.2,3.3,35,1.3,0.17,1,SL,1.34793,1.34804,1.34778,1.34778,,1.3478,1.3484,1.3478,1.3484,,1.34845,1.34858,1.34845,1.34853,,1.34693,1.34569,1.34521,69.61,0,0.0005,bullish,1.34573,1.34562,1.34376,63.03,0.0005,0.00162,bullish,1.34732,1.346,1.34522,67.64,0,0.00045,bullish,1.34598,1.34573,1.34377,62.5,0.0005,0.00161,bullish
grid_20251108T163755,1,GBPUSD-2025-10-06T18:00:00.000Z-31,GBPUSD,BUY,2025-10-06T18:00:00.000Z,1.34854,2025-10-06T18:30:00.000Z,1.34853,1.34763,1.34963,soft_exit,1.2,3.6,3.6,1.9,30,-0.1,-0.01,1,SL,1.3478,1.3484,1.3478,1.3484,,1.34838,1.34854,1.34838,1.34854,,1.34845,1.34858,1.34845,1.34853,,1.34707,1.34579,1.34521,68.61,0,0.00048,bullish,1.34598,1.34573,1.34377,62.5,0.0005,0.00161,bullish,1.34732,1.346,1.34522,67.64,0,0.00045,bullish,1.34598,1.34573,1.34377,62.5,0.0005,0.00161,bullish
grid_20251108T163755,1,GBPUSD-2025-10-07T20:55:00.000Z-32,GBPUSD,SELL,2025-10-07T20:55:00.000Z,1.34248,2025-10-07T21:00:00.000Z,1.34288,1.34288,1.342,hard_sl,1.2,6.3,6.3,0,5,-4,-1,0,,1.34255,1.34257,1.34252,1.34255,,1.34261,1.34261,1.34246,1.34248,,1.34295,1.34311,1.34295,1.34311,,1.34293,1.34346,1.34506,43.5,-0.0001,0.00046,bearish,1.34394,1.34492,1.34386,40.8,-0.0001,0.00156,bearish,1.34293,1.34344,1.34506,47.99,-0.0001,0.00049,bearish,1.34383,1.34484,1.3439,42.59,0,0.00148,bearish
grid_20251108T163755,1,GBPUSD-2025-10-07T23:50:00.000Z-33,GBPUSD,SELL,2025-10-07T23:50:00.000Z,1.34232,2025-10-08T00:05:00.000Z,1.34184,1.34272,1.34184,hard_tp,1.2,0,0,7.9,15,4.8,1.2,0,,1.34244,1.3425,1.34243,1.3425,,1.34266,1.34266,1.34232,1.34232,,1.34201,1.34201,1.34153,1.34153,,1.34268,1.34314,1.34492,37.78,0,0.00037,bearish,1.34356,1.34464,1.34397,39.45,0,0.0014,bearish,1.34257,1.34308,1.3449,31.94,-0.0001,0.0004,bearish,1.34337,1.34452,1.34402,37.67,-0.0001,0.00134,bearish
grid_20251108T163755,1,GBPUSD-2025-10-07T23:55:00.000Z-34,GBPUSD,SELL,2025-10-07T23:55:00.000Z,1.34207,2025-10-08T01:00:00.000Z,1.34118,1.34281,1.34118,hard_tp,1.2,0.3,0.3,10.8,65,8.88,1.2,0,,1.34266,1.34266,1.34232,1.34232,,1.34228,1.34228,1.34207,1.34207,,1.34099,1.34131,1.34099,1.34117,,1.34268,1.34314,1.34492,37.78,0,0.00037,bearish,1.34356,1.34464,1.34397,39.45,0,0.0014,bearish,1.34224,1.34285,1.34486,33.7,-0.0001,0.00036,bearish,1.34303,1.34434,1.34405,30.95,-0.0002,0.00123,bearish
grid_20251108T163755,1,GBPUSD-2025-10-08T01:00:00.000Z-35,GBPUSD,SELL,2025-10-08T01:00:00.000Z,1.34117,2025-10-08T01:55:00.000Z,1.34001,1.34214,1.34001,hard_tp,1.2,3.7,3.7,15,55,11.64,1.2,0,,1.34174,1.34174,1.34158,1.34165,,1.34099,1.34131,1.34099,1.34117,,1.34003,1.34007,1.33967,1.33978,,1.34224,1.34285,1.34486,33.7,-0.0001,0.00036,bearish,1.34303,1.34434,1.34405,30.95,-0.0002,0.00123,bearish,1.34167,1.34254,1.34481,19.91,-0.0002,0.00045,bearish,1.34303,1.34434,1.34405,30.95,-0.0002,0.00123,bearish
grid_20251108T163755,1,GBPUSD-2025-10-08T02:55:00.000Z-36,GBPUSD,SELL,2025-10-08T02:55:00.000Z,1.33971,2025-10-08T04:45:00.000Z,1.33933,1.34042,1.33886,soft_exit,1.2,3.8,3.8,6.3,110,3.8,0.54,0,TP,1.34007,1.34018,1.33994,1.33994,,1.33994,1.33994,1.33971,1.33971,,1.33908,1.33933,1.33908,1.33933,,1.34109,1.34215,1.34474,27.61,-0.0001,0.00056,bearish,1.34272,1.34416,1.34408,30.73,-0.0003,0.00115,bearish,1.34016,1.3414,1.34452,33.9,0,0.00046,bearish,1.34216,1.34381,1.34413,30.52,-0.0003,0.00106,bearish
grid_20251108T163755,1,GBPUSD-2025-10-08T03:00:00.000Z-37,GBPUSD,SELL,2025-10-08T03:00:00.000Z,1.33958,2025-10-08T04:45:00.000Z,1.33933,1.34033,1.33868,soft_exit,1.2,5.1,5.1,5,105,2.5,0.33,0,TP,1.33994,1.33994,1.33971,1.33971,,1.33976,1.33976,1.33954,1.33958,,1.33908,1.33933,1.33908,1.33933,,1.34092,1.34204,1.34472,24.69,-0.0002,0.00059,bearish,1.34246,1.34399,1.3441,32.73,-0.0003,0.00111,bearish,1.34016,1.3414,1.34452,33.9,0,0.00046,bearish,1.34216,1.34381,1.34413,30.52,-0.0003,0.00106,bearish
